Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,red,green,nir,swir16,swir22,NDMI,MNDWI,NDVI,NDTI,NDBI,SAVI,pet,ppt,tmax,aet,def,q,vpd,ws,soil,elevation,Month,Quarter,Week_of_year,season_autumn,season_spring,season_summer,season_winter,Month_sin,Month_cos,Week_of_year_sin,Week_of_year_cos,dist_johannesburg,dist_cape_town
-24.059,31.237,2015-09-09,184.5,615.0,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,174.1,42.0,34.55,40.4,133.7,2.1,1.64,1.78,6.9,279.572,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,399.859,1658.377
-27.938,31.209,2015-09-09,76.136,292.9,20.0,9013.0,9982.0,9707.5,12324.0,13866.5,11798.0,-0.059,-0.176,0.105,0.014,0.059,0.157,170.9,15.4,31.42,15.1,155.8,0.8,1.29,2.45,5.7,630.908,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,367.399,1388.528
-28.404,30.013,2015-09-09,58.51,382.0,20.0,9171.0,10756.0,9903.5,13381.0,17435.0,14276.0,-0.132,-0.275,0.109,0.041,0.132,0.163,181.5,15.8,31.95,15.2,166.3,0.8,1.46,2.71,3.0,1082.106,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,312.147,1261.551
-30.398,30.602,2015-09-09,67.433,401.0,20.0,8225.0,8788.5,8919.5,15725.5,12435.0,10070.0,0.117,-0.165,0.283,-0.007,-0.117,0.424,155.2,30.8,29.64,30.2,125.0,1.5,0.95,4.19,8.2,61.377,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,528.931,1211.33
-27.399,26.615,2015-09-09,240.1,923.0,20.0,8475.0,9908.0,9335.0,13041.0,13868.0,12143.0,-0.031,-0.195,0.137,0.03,0.031,0.205,218.2,19.8,33.59,18.8,199.4,1.0,1.91,3.46,0.5,1257.285,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,194.675,1067.887
-30.16,27.401,2015-09-09,111.7,245.0,20.0,9818.0,11993.5,10774.0,13901.5,13804.0,12052.5,0.004,-0.123,0.074,0.054,-0.004,0.111,201.2,13.2,31.57,12.6,188.6,0.7,1.7,3.23,0.5,1413.0,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,444.352,944.278
-30.336,27.359,2015-09-09,108.904,220.4,20.0,9814.0,12418.0,10893.0,14134.0,10482.5,9502.0,0.148,0.019,0.065,0.065,-0.148,0.097,201.5,13.4,31.58,12.8,188.7,0.7,1.68,3.27,0.6,1377.5,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,464.303,931.492
-28.059,30.374,2015-09-09,118.418,490.0,65.0,8533.5,9931.5,9706.5,13290.5,14284.0,11556.5,-0.036,-0.191,0.145,0.011,0.036,0.217,176.4,22.8,30.81,21.9,154.5,1.1,1.27,2.8,3.6,1138.25,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,308.823,1311.966
-27.4,26.625,2015-09-09,144.415,860.0,26.0,8440.5,9818.0,9260.0,12307.0,14020.5,12208.0,-0.065,-0.204,0.112,0.029,0.065,0.169,218.2,19.8,33.59,18.8,199.4,1.0,1.91,3.46,0.5,1245.443,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,194.055,1068.478
-29.162,23.696,2015-09-10,95.966,223.3,20.0,10160.5,11331.0,11293.0,10264.0,8437.5,8037.0,0.098,0.145,-0.049,0.002,-0.098,-0.074,232.1,4.3,37.1,4.1,228.0,0.2,2.85,2.73,0.0,978.0,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,540.131,728.632
-30.831,26.921,2015-09-10,119.317,254.6,20.0,9278.5,10095.5,9830.0,10999.5,11351.0,10309.5,-0.016,-0.072,0.043,0.013,0.016,0.064,205.4,11.1,32.04,10.6,194.8,0.6,1.73,3.24,0.5,1317.5,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,526.009,869.347
-24.282,28.09,2015-09-10,29.915,104.7,20.0,8889.5,10208.0,9646.0,13349.5,16085.5,13173.0,-0.093,-0.25,0.133,0.028,0.093,0.2,187.3,51.4,32.87,49.2,138.1,2.6,1.6,2.57,4.8,1130.52,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,213.842,1424.512
-22.77,30.887,2015-09-10,51.073,142.4,20.0,9316.0,10521.0,10050.0,13715.0,15969.0,13744.0,-0.076,-0.227,0.132,0.023,0.076,0.198,183.1,46.6,34.85,44.8,138.3,2.3,1.72,1.94,6.6,422.088,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,477.809,1737.408
-27.528,30.858,2015-09-10,54.517,137.6,20.0,9152.5,10275.5,9740.5,12178.0,14616.5,13029.0,-0.091,-0.2,0.085,0.027,0.091,0.127,166.3,29.9,29.97,28.9,137.4,1.5,1.11,2.41,5.3,956.293,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,314.985,1384.274
-30.136,30.674,2015-09-10,58.238,234.9,20.0,8707.5,9454.0,9606.0,12234.0,11184.0,9899.5,0.045,-0.076,0.128,-0.008,-0.045,0.192,156.6,25.7,29.98,25.0,131.6,1.3,1.0,3.88,6.7,37.0,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,507.121,1228.974
-31.001,26.353,2015-09-10,302.661,703.0,20.0,8411.0,9490.0,9100.0,11334.0,12342.0,11041.0,-0.043,-0.151,0.089,0.021,0.043,0.133,208.7,7.9,31.77,7.5,201.2,0.4,1.74,3.22,0.3,1372.15,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,558.377,812.276
-30.68,26.712,2015-09-10,117.397,236.6,20.0,8447.0,10102.0,9524.5,12147.0,10886.0,9914.5,0.055,-0.067,0.092,0.029,-0.055,0.138,211.4,9.9,32.93,9.5,201.9,0.5,1.88,3.25,0.4,1291.0,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,514.442,858.886
-30.534,24.962,2015-09-10,323.145,773.0,20.0,8923.5,10669.5,10258.0,12651.5,14140.5,12850.5,-0.056,-0.159,0.085,0.02,0.056,0.127,229.2,3.0,34.48,2.9,226.3,0.2,2.28,3.27,0.0,1214.826,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,568.254,721.86
-24.959,29.395,2015-09-11,247.11,1185.0,20.0,9175.0,10947.5,10087.5,13563.5,17581.0,14943.0,-0.129,-0.271,0.107,0.041,0.129,0.16,191.2,50.2,33.96,47.9,143.3,2.5,1.69,2.54,2.6,841.783,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,193.439,1455.879
-29.744,29.906,2015-09-11,50.7,106.0,6.0,9143.0,10811.5,9992.5,13340.0,16264.0,13631.5,-0.099,-0.239,0.105,0.039,0.099,0.157,161.0,26.9,29.54,26.1,134.9,1.3,1.13,2.69,6.3,915.992,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,433.677,1179.89
-27.573,24.746,2015-09-11,162.828,819.0,20.0,8996.5,10758.5,10124.5,13793.5,15566.0,13628.0,-0.06,-0.212,0.124,0.03,0.06,0.185,235.0,14.0,36.17,13.3,221.7,0.7,2.5,3.34,0.3,1089.345,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,361.177,929.733
-29.651,22.746,2015-09-11,118.97,468.0,20.0,9131.0,11110.0,10156.5,12752.0,15757.5,14197.0,-0.105,-0.216,0.069,0.045,0.105,0.103,248.3,2.1,37.05,2.0,246.3,0.1,2.98,3.18,0.0,949.239,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,646.631,627.257
-29.182,23.576,2015-09-11,104.101,255.3,20.0,10017.0,11176.0,10734.0,11364.5,10164.0,9122.0,0.056,0.027,0.008,0.02,-0.056,0.013,236.4,3.9,37.02,3.7,232.7,0.2,2.85,2.9,0.0,970.588,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,550.969,719.094
-29.804,30.516,2015-09-11,112.634,385.0,20.0,8762.0,9463.0,9460.0,14082.0,13667.5,11373.5,0.015,-0.182,0.196,0.0,-0.015,0.294,152.7,22.4,29.35,21.8,130.9,1.1,0.98,3.05,6.1,602.413,9,3,37,0,1,0,0,-1.0,-0.0,-0.947,-0.32,467.667,1230.166
-26.738,27.592,2015-09-14,127.309,794.0,195.0,8456.0,9442.5,9222.0,9975.0,8537.5,8117.0,0.078,0.039,0.027,0.012,-0.078,0.041,193.3,33.9,31.11,32.3,161.0,1.7,1.48,3.07,1.6,1404.5,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,74.764,1188.34
-26.45,28.086,2015-09-14,150.055,786.0,173.0,9622.5,10561.0,10177.5,13784.5,16683.5,15270.0,-0.095,-0.242,0.132,0.018,0.095,0.199,186.7,38.7,30.5,36.9,149.8,1.9,1.36,3.01,1.9,1470.731,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,27.479,1245.852
-32.503,19.536,2015-09-14,10.0,63.7,20.0,9838.5,12471.0,11691.5,16323.5,17735.0,14991.0,-0.041,-0.205,0.134,0.032,0.041,0.201,234.0,5.0,34.0,5.0,229.0,0.3,2.21,3.35,2.1,380.206,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1081.497,189.661
-29.141,31.392,2015-09-15,88.59,220.9,20.0,8871.0,9779.5,9818.5,13909.5,11334.0,9616.0,0.102,-0.072,0.174,-0.002,-0.102,0.262,161.8,112.3,31.13,106.8,55.0,5.6,1.03,3.66,2.9,22.0,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,463.493,1338.627
-31.86,18.688,2015-09-15,23.604,362.0,20.0,8245.5,9157.0,9148.5,13355.5,12816.0,10885.0,0.021,-0.167,0.186,0.0,-0.021,0.28,221.2,3.5,32.75,3.3,217.9,0.2,1.9,3.34,0.4,30.809,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1105.536,231.39
-24.679,30.802,2015-09-15,78.2,203.0,20.0,8738.0,10275.5,9650.0,12661.0,14333.0,12725.5,-0.062,-0.195,0.104,0.031,0.062,0.156,162.7,68.6,29.26,66.4,96.3,3.4,1.06,2.47,11.4,1104.413,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,324.312,1578.821
-28.801,31.955,2015-09-15,85.063,326.7,24.0,8815.5,9919.0,9837.0,17954.0,14511.0,12133.0,0.106,-0.192,0.288,0.004,-0.106,0.432,169.6,67.5,31.99,66.1,103.5,3.4,1.12,3.78,10.2,7.797,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,481.323,1404.598
-26.861,28.885,2015-09-15,183.871,614.0,20.0,9358.5,10640.0,10012.0,13160.0,15844.0,14854.0,-0.093,-0.226,0.106,0.03,0.093,0.159,182.4,35.8,29.83,34.1,148.3,1.8,1.24,3.01,2.2,1518.064,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,110.557,1273.675
-27.002,28.765,2015-09-15,135.729,369.0,20.0,9411.0,11106.5,10443.0,13485.0,16013.0,14122.5,-0.086,-0.211,0.097,0.031,0.086,0.145,183.4,34.3,30.07,32.7,150.7,1.7,1.28,3.08,2.0,1488.955,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,113.663,1254.482
-26.97,27.211,2015-09-15,128.39,766.0,61.0,7625.5,8030.5,8066.5,7812.0,7537.0,7484.0,0.018,0.034,-0.014,-0.002,-0.018,-0.021,199.8,28.6,32.09,27.2,172.6,1.4,1.63,2.95,1.3,1315.0,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,119.141,1143.309
-26.88,26.965,2015-09-15,268.978,883.0,132.0,9153.0,11177.5,10291.0,14071.0,16936.5,14323.5,-0.092,-0.244,0.115,0.041,0.092,0.172,201.8,28.6,32.53,27.3,174.5,1.4,1.68,2.99,1.2,1297.191,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,131.457,1133.243
-34.092,21.295,2015-09-15,18.877,384.0,20.0,8199.5,9178.0,9474.0,17683.5,13630.5,10699.0,0.129,-0.18,0.317,-0.016,-0.129,0.475,173.5,13.1,29.34,12.8,160.7,0.7,1.21,2.42,3.2,90.592,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1090.642,265.895
-34.076,20.146,2015-09-15,74.21,1037.0,20.0,8910.5,10200.0,9759.0,14866.0,15361.0,12467.0,-0.016,-0.223,0.186,0.022,0.016,0.279,182.5,12.7,30.89,12.9,169.6,0.6,1.53,1.94,5.3,120.598,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1158.262,160.156
-32.596,19.009,2015-09-15,10.0,71.0,20.0,8316.5,9302.0,9134.0,13162.0,12875.0,10916.0,0.011,-0.17,0.172,0.009,-0.011,0.258,221.2,6.6,33.96,7.5,213.7,0.3,2.07,2.93,7.7,155.548,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1126.956,158.117
-25.46,28.264,2015-09-15,177.995,729.0,168.0,8997.0,10444.5,10013.0,14661.5,15220.5,13319.5,-0.019,-0.206,0.168,0.021,0.019,0.252,192.9,49.3,32.93,47.1,145.8,2.5,1.6,2.78,3.7,1095.909,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,85.618,1337.07
-27.01,26.698,2015-09-16,149.396,837.0,41.0,8312.5,9441.5,9386.5,11615.5,11370.5,10235.0,0.011,-0.096,0.103,0.003,-0.011,0.155,210.0,25.5,32.84,24.2,185.8,1.3,1.76,3.31,0.5,1281.681,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,161.467,1104.476
-25.81,27.91,2015-09-16,126.353,630.0,100.0,9256.5,10249.5,9878.5,12971.0,15265.5,13275.5,-0.081,-0.214,0.117,0.018,0.081,0.176,191.9,46.8,31.99,44.7,147.2,2.3,1.53,2.89,3.0,1180.939,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,46.05,1284.284
-29.642,30.688,2015-09-16,97.1,495.0,179.0,8439.0,9330.5,9087.0,13352.0,12911.0,10748.0,0.017,-0.174,0.177,0.013,-0.017,0.266,158.7,16.8,30.35,16.4,142.3,0.8,1.07,3.16,6.0,261.53,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,461.713,1252.803
-24.671,28.561,2015-09-16,17.93,64.6,20.0,9250.0,10932.0,10090.0,14300.0,17337.5,15243.5,-0.096,-0.264,0.133,0.04,0.096,0.2,187.5,59.1,32.86,56.5,131.0,3.0,1.56,2.48,4.8,1143.054,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,178.144,1422.169
-24.059,31.237,2015-09-16,201.896,640.0,55.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,174.1,42.0,34.55,40.4,133.7,2.1,1.64,1.78,6.9,279.572,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,399.859,1658.377
-26.648,27.089,2015-09-16,162.327,608.0,20.0,8924.0,10320.5,9953.0,13825.0,16283.0,13347.0,-0.082,-0.241,0.145,0.018,0.082,0.218,197.3,32.9,31.9,31.3,166.0,1.6,1.57,2.96,1.5,1352.768,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,107.565,1160.411
-26.985,26.632,2015-09-16,134.829,1248.0,148.0,9136.0,10639.0,10323.5,15097.5,16042.0,13840.0,-0.03,-0.217,0.173,0.015,0.03,0.26,207.8,26.2,32.93,24.9,182.9,1.3,1.77,3.16,0.5,1277.648,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,165.467,1102.013
-34.251,20.992,2015-09-16,52.722,1156.0,142.0,7873.0,8391.5,8640.0,12781.5,11126.5,9441.5,0.069,-0.126,0.207,-0.015,-0.069,0.311,180.8,14.0,29.32,14.0,166.8,0.7,1.16,3.44,6.1,22.362,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1121.787,239.83
-33.381,19.302,2015-09-16,64.696,531.0,23.0,8807.0,9895.5,9871.0,14946.0,14298.5,12307.0,0.022,-0.183,0.203,0.001,-0.022,0.305,196.4,13.3,29.37,14.5,181.9,0.7,1.48,2.92,8.5,438.084,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1160.628,102.069
-24.184,30.824,2015-09-17,185.29,550.0,20.0,9538.5,10729.0,10166.0,13495.0,14223.0,12060.5,-0.026,-0.166,0.114,0.027,0.026,0.171,173.7,45.5,34.07,43.7,130.0,2.3,1.58,1.84,6.0,366.163,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,358.334,1618.742
-26.036,30.998,2015-09-17,79.0,221.0,31.0,9144.5,9877.0,9622.0,12101.0,12361.0,10760.0,-0.011,-0.125,0.101,0.013,0.011,0.152,173.3,51.1,31.39,49.6,123.7,2.6,1.34,2.29,11.1,748.238,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,294.922,1494.092
-28.748,31.746,2015-09-17,105.51,375.0,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,171.4,104.7,32.66,100.9,70.5,5.2,1.3,3.07,8.5,50.947,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,461.357,1389.254
-27.935,26.127,2015-09-17,158.822,803.0,20.0,8958.0,11205.5,10372.0,13423.0,16611.5,14604.5,-0.106,-0.231,0.09,0.039,0.106,0.135,222.8,12.9,34.22,12.2,210.6,0.6,2.05,3.48,0.4,1248.788,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,270.657,991.803
-28.142,26.418,2015-09-17,198.592,482.0,20.0,8937.0,10697.0,10003.0,13211.0,16116.0,14065.5,-0.099,-0.234,0.105,0.034,0.099,0.158,220.4,13.3,33.99,12.6,207.8,0.7,2.04,3.38,0.4,1266.673,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,269.155,996.912
-33.708,18.974,2015-09-17,10.89,108.1,25.0,8354.0,9095.0,9270.5,13543.5,11622.0,9733.0,0.076,-0.113,0.197,-0.01,-0.076,0.295,203.1,17.5,31.14,19.1,184.0,0.9,1.59,3.15,11.7,97.215,9,3,38,0,1,0,0,-1.0,-0.0,-0.979,-0.206,1207.394,57.058
-28.446,32.325,2015-10-20,357.501,1265.0,32.0,9462.0,11225.5,10747.5,16611.5,16243.5,13792.5,0.011,-0.204,0.193,0.022,-0.011,0.29,162.3,13.5,31.01,14.7,147.6,0.7,1.02,3.48,10.3,6.709,10,4,43,0,1,0,0,-0.866,0.5,-0.927,0.376,490.291,1454.959
-28.736,29.821,2015-09-21,23.642,83.7,20.0,8923.0,10213.5,9834.5,13853.5,13394.0,10911.0,0.017,-0.153,0.151,0.019,-0.017,0.227,180.3,15.8,32.22,15.2,165.1,0.8,1.49,2.68,2.8,954.989,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,331.196,1226.288
-26.648,27.089,2015-09-21,246.041,742.0,20.0,8924.0,10320.5,9953.0,13825.0,16283.0,13347.0,-0.082,-0.241,0.145,0.018,0.082,0.218,197.3,32.9,31.9,31.3,166.0,1.6,1.57,2.96,1.5,1352.768,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,107.565,1160.411
-26.619,27.981,2015-09-21,125.491,739.0,20.0,9113.5,10301.5,9954.0,13931.0,15204.5,13093.0,-0.044,-0.209,0.15,0.017,0.044,0.225,190.0,36.6,30.92,34.9,155.1,1.8,1.43,3.03,1.8,1433.387,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,46.592,1225.248
-26.51,28.351,2015-09-21,189.477,763.0,137.0,9368.0,11241.0,10279.0,13547.0,15838.0,14097.0,-0.078,-0.213,0.093,0.045,0.078,0.14,183.8,39.2,30.36,37.3,146.5,2.0,1.32,2.99,2.3,1513.674,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,45.34,1260.324
-33.502,21.624,2015-09-21,103.451,533.0,20.0,8385.0,9102.5,9308.5,12119.0,11324.0,9660.0,0.034,-0.098,0.142,-0.011,-0.034,0.213,189.6,9.0,29.73,8.6,181.0,0.5,1.4,2.94,0.1,235.672,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,1020.374,300.386
-28.338,31.374,2015-09-21,152.617,397.0,20.0,9193.0,10747.0,10160.0,12174.0,11594.5,10361.5,0.024,-0.066,0.062,0.028,-0.024,0.093,164.9,37.0,31.35,35.5,129.4,1.9,1.21,2.41,4.4,441.0,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,405.174,1379.452
-28.068,31.55,2015-09-21,96.962,261.1,20.0,9277.5,10615.0,10075.0,13259.0,15338.5,13624.5,-0.073,-0.207,0.111,0.026,0.073,0.166,176.1,14.0,33.53,13.6,162.5,0.7,1.58,2.23,4.5,240.438,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,403.577,1409.553
-28.309,31.902,2015-09-21,239.962,573.0,20.0,9469.0,11540.0,10666.5,16081.5,18326.0,16218.0,-0.065,-0.264,0.164,0.039,0.065,0.247,171.8,21.6,33.18,21.9,149.9,1.1,1.47,2.41,8.2,61.791,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,446.909,1426.053
-25.128,27.629,2015-09-22,209.05,707.0,39.0,9435.5,11100.5,10208.0,14647.0,17509.5,15975.5,-0.089,-0.263,0.138,0.042,0.089,0.207,203.4,48.4,34.58,46.1,157.3,2.4,1.87,2.75,3.1,951.591,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,126.99,1322.331
-25.206,27.558,2015-09-22,164.545,731.0,20.0,8835.0,10359.0,9945.5,14369.0,14437.0,11973.0,-0.002,-0.184,0.162,0.02,0.002,0.243,204.4,48.2,34.52,45.9,158.5,2.4,1.86,2.81,2.6,950.863,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,121.478,1311.05
-24.695,27.409,2015-09-22,213.29,910.0,20.0,8445.0,9960.0,9668.5,13845.0,13355.5,11281.5,0.018,-0.16,0.163,0.015,-0.018,0.245,210.1,47.6,35.25,45.3,164.8,2.4,2.02,2.83,1.9,912.183,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,179.789,1345.626
-27.169,29.234,2015-09-22,224.948,485.0,20.0,9397.0,11392.0,10514.5,15244.5,18888.0,14885.0,-0.107,-0.285,0.145,0.04,0.107,0.217,177.0,34.4,29.41,32.8,144.2,1.7,1.16,3.01,1.8,1519.54,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,159.188,1278.454
-29.162,23.696,2015-09-23,88.544,224.1,20.0,9512.0,10020.0,10795.0,8322.0,7731.0,7636.0,0.037,0.165,-0.093,-0.037,-0.037,-0.139,232.1,4.3,37.1,4.1,228.0,0.2,2.85,2.73,0.0,978.0,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,540.131,728.632
-28.712,24.073,2015-09-23,157.305,814.0,20.0,9224.5,11053.0,10605.0,13944.5,14623.5,13019.0,-0.024,-0.159,0.116,0.021,0.024,0.174,231.5,6.7,36.8,6.4,225.1,0.3,2.74,2.84,0.2,997.0,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,481.239,790.382
-27.023,28.594,2015-09-23,151.34,407.0,20.0,9259.5,10190.0,9835.0,11818.5,12759.5,11265.0,-0.038,-0.129,0.074,0.018,0.038,0.111,185.5,33.8,30.33,32.2,153.3,1.7,1.32,3.09,2.0,1483.0,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,105.842,1240.067
-27.428,28.526,2015-09-23,38.137,93.5,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,186.1,29.9,30.18,28.6,157.5,1.5,1.31,3.17,2.3,1506.991,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,143.912,1206.007
-27.3,28.587,2015-09-23,157.67,367.0,20.0,9626.5,12156.0,10841.0,14881.5,18852.0,16071.0,-0.118,-0.27,0.101,0.057,0.118,0.151,185.6,31.1,30.24,29.7,155.9,1.6,1.31,3.15,2.3,1514.909,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,132.93,1219.678
-27.399,26.615,2015-09-23,146.053,840.0,20.0,8555.0,9986.5,9675.0,13720.0,14142.0,12157.5,-0.015,-0.188,0.157,0.016,0.015,0.236,218.2,19.8,33.59,18.8,199.4,1.0,1.91,3.46,0.5,1257.285,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,194.675,1067.887
-27.4,26.625,2015-09-23,147.6,917.0,26.0,8438.5,9900.0,9621.5,13095.5,14290.5,12256.5,-0.044,-0.195,0.139,0.014,0.044,0.208,218.2,19.8,33.59,18.8,199.4,1.0,1.91,3.46,0.5,1245.443,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,194.055,1068.478
-27.602,29.943,2015-09-24,80.566,225.0,28.0,9081.5,9774.0,9449.0,11266.0,14155.0,13152.0,-0.114,-0.199,0.071,0.017,0.114,0.106,185.9,35.0,31.79,33.5,152.4,1.7,1.42,2.88,3.5,1212.227,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,243.663,1305.363
-28.75,30.443,2015-09-24,96.941,228.5,20.0,8951.0,10957.5,10356.0,13743.5,14373.0,12954.0,-0.022,-0.162,0.113,0.028,0.022,0.169,181.4,15.6,33.11,15.0,166.4,0.8,1.55,2.66,2.8,538.986,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,368.509,1277.814
-29.162,30.63,2015-09-24,32.533,115.8,20.0,8537.5,9710.0,9425.5,13486.0,14300.5,12506.0,-0.029,-0.205,0.163,0.015,0.029,0.244,155.0,17.6,28.79,17.1,137.9,0.9,0.95,2.89,5.1,955.923,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,415.448,1271.728
-29.744,29.906,2015-09-25,48.4,98.8,5.0,9037.0,10017.5,9653.5,12266.0,14041.5,12682.0,-0.067,-0.185,0.101,0.019,0.067,0.151,161.0,26.9,29.54,26.1,134.9,1.3,1.13,2.69,6.3,915.992,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,433.677,1179.89
-27.903,24.616,2015-09-25,168.297,945.0,20.0,9388.5,11292.0,10250.5,13648.5,16856.0,14031.0,-0.105,-0.244,0.094,0.048,0.105,0.142,230.9,11.6,36.51,11.0,219.9,0.6,2.61,2.92,0.2,1051.134,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,388.936,893.234
-25.991,27.842,2015-09-28,104.841,464.0,116.0,9124.5,10117.0,9869.0,14973.0,14846.5,12376.0,0.004,-0.201,0.194,0.012,-0.004,0.29,187.6,46.0,31.01,43.9,143.7,2.3,1.41,2.9,2.9,1359.537,9,3,40,0,1,0,0,-1.0,-0.0,-1.0,0.03,31.532,1265.022
-26.45,28.086,2015-09-28,124.454,741.0,173.0,9168.0,10145.0,9841.0,13631.0,16056.0,14318.5,-0.082,-0.24,0.147,0.015,0.082,0.22,186.7,38.7,30.5,36.9,149.8,1.9,1.36,3.01,1.9,1470.731,9,3,40,0,1,0,0,-1.0,-0.0,-1.0,0.03,27.479,1245.852
-34.066,20.404,2015-09-29,95.17,1430.0,20.0,8123.0,9010.0,8713.0,12140.0,9243.0,8265.0,0.135,-0.03,0.148,0.017,-0.135,0.222,177.6,11.8,31.42,11.7,165.9,0.6,1.57,1.56,4.5,54.5,9,3,40,0,1,0,0,-1.0,-0.0,-1.0,0.03,1141.358,183.804
