Latitude,Longitude,Sample Date,vpd,ws,soil
-25.20639,27.558,21-04-2015,1.86,2.81,2.6000001
-24.39619444,27.08983333,21-04-2015,2.09,2.76,1.5
-24.69514,27.40906,21-04-2015,2.02,2.83,1.9
-26.03611,30.99778,21-04-2015,1.3399999,2.29,11.1
-27.937778,31.209444,21-04-2015,1.29,2.45,5.7000003
-30.733889,29.828333,21-04-2015,0.98999995,3.1799998,5.9
-26.98472222,26.63227778,21-04-2015,1.77,3.1599998,0.5
-33.31388889,19.07472222,21-04-2015,1.76,2.8999999,10.900001
-27.01011111,26.69808333,22-04-2015,1.76,3.31,0.5
-28.404444,30.013056,22-04-2015,1.4599999,2.71,3.0
-30.398056,30.601944,22-04-2015,0.95,4.19,8.2
-34.329722,18.990278,06-07-2011,0.72999996,4.7599998,17.9
-26.648056,27.089444,22-04-2015,1.5699999,2.96,1.5
-34.329722,18.990278,28-09-2011,0.79999995,4.97,14.8
-34.329722,18.990278,25-10-2011,0.79999995,4.97,14.8
-34.329722,18.990278,24-11-2011,0.79999995,4.97,14.8
-34.329722,18.990278,22-12-2011,0.79999995,4.97,14.8
-26.970278,27.211111,22-04-2015,1.63,2.95,1.3000001
-26.880278,26.965,22-04-2015,1.68,2.99,1.2
-34.329722,18.990278,04-04-2012,0.71999997,5.0499997,23.4
-34.329722,18.990278,03-05-2012,0.71999997,5.0499997,23.4
-34.329722,18.990278,24-05-2012,0.71999997,5.0499997,23.4
-34.329722,18.990278,19-07-2012,0.7,5.5,18.2
-34.329722,18.990278,16-08-2012,0.7,5.5,18.2
-34.405833,19.600556,22-04-2015,0.93,2.07,8.8
-34.329722,18.990278,11-10-2012,0.7,5.5,18.2
-33.7075,18.97444444,22-04-2015,1.5899999,3.1499999,11.7
-28.058889,30.373611,22-04-2015,1.27,2.8,3.6000001
-25.57877778,29.12747222,22-04-2015,1.51,2.6699998,3.4
-27.5275,30.858056,23-04-2015,1.11,2.4099998,5.3
-30.13573889,30.67422222,23-04-2015,1.0,3.8799999,6.7000003
-34.329722,18.990278,11-04-2013,0.71999997,5.12,22.1
-34.329722,18.990278,09-05-2013,0.71999997,5.12,22.1
-34.329722,18.990278,06-06-2013,0.71999997,5.12,22.1
-28.376944,24.303056,23-04-2015,2.6599998,2.8799999,0.2
-34.329722,18.990278,01-08-2013,0.71,4.46,17.5
-34.329722,18.990278,29-08-2013,0.71,4.46,17.5
-34.329722,18.990278,26-09-2013,0.71,4.46,17.5
-34.329722,18.990278,23-04-2015,0.81,3.83,17.4
-34.329722,18.990278,23-01-2014,0.68,4.91,18.0
-32.94583,18.33667,23-04-2015,1.35,3.8,5.9
-33.897778,20.012778,23-04-2015,1.64,2.54,4.7000003
-27.573056,24.746389,24-04-2015,2.5,3.34,0.3
-27.902778,24.615556,24-04-2015,2.61,2.9199998,0.2
-33.870833,20.003333,27-04-2015,1.68,2.26,4.8
-29.140556,31.391944,28-04-2015,1.03,3.6599998,2.9
-25.99136,27.84208,28-04-2015,1.41,2.8999999,2.9
-28.801278,31.955389,28-04-2015,1.12,3.78,10.2
-26.970278,27.211111,28-04-2015,1.63,2.95,1.3000001
-26.73806,27.59194,28-04-2015,1.48,3.07,1.6
-26.45,28.085833,28-04-2015,1.36,3.01,1.9
-33.501667,21.624167,28-04-2015,1.4,2.9399998,0.1
-28.760833,17.730278,29-04-2015,3.27,3.05,0.0
-34.329722,18.990278,25-06-2015,0.81,3.83,17.4
-34.329722,18.990278,23-07-2015,0.81,3.83,17.4
-34.329722,18.990278,27-08-2015,0.81,3.83,17.4
-34.329722,18.990278,01-10-2015,0.81,3.83,17.4
-28.7115,24.07288889,29-04-2015,2.74,2.84,0.2
-27.01011111,26.69808333,29-04-2015,1.76,3.31,0.5
-25.73411,27.21422,29-04-2015,1.54,2.98,1.9
-28.747778,31.745833,29-04-2015,1.3,3.07,8.5
-26.861111,28.884722,29-04-2015,1.24,3.01,2.2
-27.00222,28.76528,29-04-2015,1.28,3.08,2.0
-26.648056,27.089444,29-04-2015,1.5699999,2.96,1.5
-26.880278,26.965,29-04-2015,1.68,2.99,1.2
-26.98472222,26.63227778,29-04-2015,1.77,3.1599998,0.5
-27.935,26.126667,29-04-2015,2.05,3.48,0.4
-28.141944,26.417778,29-04-2015,2.04,3.3799999,0.4
-28.1175,26.719444,29-04-2015,1.9799999,3.28,0.4
-29.1825,23.575556,29-04-2015,2.85,2.8999999,0.0
-25.45963889,28.26430556,29-04-2015,1.5999999,2.78,3.7
-25.81048333,27.90955222,30-04-2015,1.53,2.8899999,3.0
-29.744167,29.905833,30-04-2015,1.13,2.69,6.3
-29.380556,30.2775,30-04-2015,0.93,2.72,5.7000003
-27.602222,29.942778,01-05-2015,1.42,2.8799999,3.5
-28.735556,29.820556,04-05-2015,1.49,2.6799998,2.8
-26.510278,28.351389,04-05-2015,1.3199999,2.99,2.3
-26.73806,27.59194,04-05-2015,1.48,3.07,1.6
-27.671111,27.236944,04-05-2015,1.8,3.1999998,0.5
-25.127778,27.628889,05-05-2015,1.87,2.75,3.1000001
-25.20639,27.558,05-05-2015,1.86,2.81,2.6000001
-24.69514,27.40906,05-05-2015,2.02,2.83,1.9
-27.169444,29.233889,05-05-2015,1.16,3.01,1.8000001
-27.802778,28.768333,05-05-2015,1.26,3.1399999,2.0
-27.398611,26.614722,05-05-2015,1.91,3.46,0.5
-34.031944,22.053333,05-05-2015,0.9,2.98,1.0
-34.039722,22.133333,05-05-2015,0.85999995,3.1999998,1.0
-28.338333,31.373611,05-05-2015,1.2099999,2.4099998,4.4
-28.068333,31.55,05-05-2015,1.5799999,2.23,4.5
-27.4,26.624722,05-05-2015,1.91,3.46,0.5
-27.01011111,26.69808333,06-05-2015,1.76,3.31,0.5
-29.641944,30.6875,06-05-2015,1.0699999,3.1599998,6.0
-24.39619444,27.08983333,06-05-2015,2.09,2.76,1.5
-28.75,30.442778,06-05-2015,1.55,2.6599998,2.8
-27.02314,28.59389,06-05-2015,1.3199999,3.09,2.0
-26.648056,27.089444,06-05-2015,1.5699999,2.96,1.5
-26.970278,27.211111,06-05-2015,1.63,2.95,1.3000001
-26.880278,26.965,06-05-2015,1.68,2.99,1.2
-27.4275,28.525833,06-05-2015,1.31,3.1699998,2.3
-27.3,28.586944,06-05-2015,1.31,3.1499999,2.3
-26.98472222,26.63227778,06-05-2015,1.77,3.1599998,0.5
-33.870833,20.003333,31-03-2011,1.5999999,2.82,5.3
-33.870833,20.003333,23-08-2011,1.66,2.5,4.6
-33.870833,20.003333,20-09-2011,1.66,2.5,4.6
-33.870833,20.003333,26-10-2011,1.66,2.5,4.6
-33.870833,20.003333,16-11-2011,1.66,2.5,4.6
-33.870833,20.003333,02-04-2012,1.51,2.82,5.5
-33.870833,20.003333,01-05-2012,1.51,2.82,5.5
-33.870833,20.003333,22-05-2012,1.51,2.82,5.5
-33.870833,20.003333,19-06-2012,1.51,2.82,5.5
-34.005833,22.351111,06-05-2015,0.76,3.3999999,2.5
-33.870833,20.003333,10-09-2012,1.52,2.9299998,4.7000003
-33.870833,20.003333,08-10-2012,1.52,2.9299998,4.7000003
-33.870833,20.003333,05-11-2012,1.52,2.9299998,4.7000003
-33.870833,20.003333,06-02-2013,1.51,2.8999999,5.6
-33.870833,20.003333,12-02-2013,1.51,2.8999999,5.6
-33.870833,20.003333,11-03-2013,1.51,2.8999999,5.6
-33.870833,20.003333,08-04-2013,1.51,2.8999999,5.6
-33.870833,20.003333,03-06-2013,1.51,2.8999999,5.6
-33.870833,20.003333,29-07-2013,1.54,2.24,4.7000003
-33.870833,20.003333,29-08-2013,1.54,2.24,4.7000003
-33.870833,20.003333,23-09-2013,1.54,2.24,4.7000003
-33.870833,20.003333,21-10-2013,1.54,2.24,4.7000003
-28.44555556,32.325,30-06-2015,1.02,3.48,10.3
-33.870833,20.003333,20-01-2014,1.51,2.85,1.8000001
-33.870833,20.003333,10-02-2014,1.51,2.85,1.8000001
-33.870833,20.003333,10-03-2014,1.51,2.85,1.8000001
-33.870833,20.003333,07-04-2014,1.51,2.85,1.8000001
-33.870833,20.003333,19-05-2014,1.51,2.85,1.8000001
-33.870833,20.003333,26-06-2014,1.51,2.85,1.8000001
-33.870833,20.003333,31-07-2014,1.62,2.73,1.7
-33.870833,20.003333,04-09-2014,1.62,2.73,1.7
-33.870833,20.003333,02-10-2014,1.62,2.73,1.7
-33.870833,20.003333,26-02-2015,1.68,2.26,4.8
-29.161667,30.629722,07-05-2015,0.95,2.8899999,5.1
-33.870833,20.003333,25-06-2015,1.68,2.26,4.8
-33.870833,20.003333,23-07-2015,1.68,2.26,4.8
-33.870833,20.003333,27-08-2015,1.68,2.26,4.8
-33.870833,20.003333,29-10-2015,1.68,2.26,4.8
-33.870833,20.003333,03-12-2015,1.68,2.26,4.8
-26.619444,27.980833,07-05-2015,1.43,3.03,1.8000001
-27.573056,24.746389,07-05-2015,2.5,3.34,0.3
-28.376944,24.303056,07-05-2015,2.6599998,2.8799999,0.2
-34.02861,22.22222,07-05-2015,0.79999995,3.36,1.1
-28.308889,31.9025,07-05-2015,1.4699999,2.4099998,8.2
-27.902778,24.615556,08-05-2015,2.61,2.9199998,0.2
-28.058889,30.373611,10-05-2015,1.27,2.8,3.6000001
-29.161667,23.696389,11-05-2015,2.85,2.73,0.0
-24.058889,31.237222,11-05-2015,1.64,1.78,6.9
-25.49037,30.6986,11-05-2015,1.12,2.3899999,13.7
-24.99328,30.81444,11-05-2015,0.79999995,2.3999999,15.2
-26.648056,27.089444,11-05-2015,1.5699999,2.96,1.5
-26.970278,27.211111,11-05-2015,1.63,2.95,1.3000001
-26.880278,26.965,11-05-2015,1.68,2.99,1.2
-29.160278,26.573333,11-05-2015,2.05,3.3999999,0.4
-31.396,29.2651,11-05-2015,1.01,3.6399999,5.2000003
-31.554722,29.245556,11-05-2015,0.82,3.79,4.8
-33.818056,19.694722,11-05-2015,1.61,2.99,5.9
-32.502778,19.535833,11-05-2015,2.21,3.35,2.1000001
-25.447222,30.711667,11-05-2015,1.18,2.3799999,12.7
-33.818056,19.694722,03-06-2013,1.4399999,3.7099998,6.4
-33.818056,19.694722,29-07-2013,1.48,3.3,5.4
-28.7115,24.07288889,12-05-2015,2.74,2.84,0.2
-27.01011111,26.69808333,12-05-2015,1.76,3.31,0.5
-25.81048333,27.90955222,12-05-2015,1.53,2.8899999,3.0
-25.99136,27.84208,12-05-2015,1.41,2.8999999,2.9
-25.681111,31.783333,12-05-2015,1.29,2.22,8.8
-25.67386,31.57527,12-05-2015,1.51,2.1,8.7
-25.513889,31.224444,12-05-2015,1.25,2.22,9.2
-24.768889,31.39,12-05-2015,1.4,1.9399999,8.2
-24.9675,31.516667,12-05-2015,1.4699999,1.99,8.2
-27.363611,31.783333,12-05-2015,1.4399999,2.08,7.6
-26.73806,27.59194,12-05-2015,1.48,3.07,1.6
-26.45,28.085833,12-05-2015,1.36,3.01,1.9
-26.98472222,26.63227778,12-05-2015,1.77,3.1599998,0.5
-28.69485,28.23487,12-05-2015,1.3399999,3.1599998,1.7
-29.615556,27.065278,12-05-2015,1.8199999,3.32,0.4
-28.883333,27.89,12-05-2015,1.4399999,3.1399999,1.9
-29.1825,23.575556,12-05-2015,2.85,2.8999999,0.0
-30.570833,29.150556,12-05-2015,1.04,3.02,2.6000001
-31.104278,29.399722,12-05-2015,1.02,3.32,5.0
-34.075556,20.145556,12-05-2015,1.53,1.9399999,5.3
-32.595833,19.009444,12-05-2015,2.07,2.9299998,7.7000003
-34.075556,20.145556,26-01-2011,1.4399999,2.56,6.2000003
-34.075556,20.145556,23-02-2011,1.4399999,2.56,6.2000003
-25.436111,31.982222,13-05-2015,1.43,2.1399999,9.2
-25.362222,31.956667,13-05-2015,1.3199999,2.1,9.0
-34.075556,20.145556,28-06-2011,1.4399999,2.56,6.2000003
-25.398889,31.610556,13-05-2015,1.3,2.02,8.8
-25.14944444,31.94055556,13-05-2015,1.3299999,2.06,8.6
-26.861111,28.884722,13-05-2015,1.24,3.01,2.2
-27.273889,28.49,13-05-2015,1.3299999,3.1299999,2.3
-27.802778,28.768333,13-05-2015,1.26,3.1399999,2.0
-27.935,26.126667,13-05-2015,2.05,3.48,0.4
-30.160091,27.40124,13-05-2015,1.6999999,3.23,0.5
-30.336111,27.359444,13-05-2015,1.68,3.27,0.6
-30.568333,29.422778,13-05-2015,1.0,3.1799998,4.0
-31.031389,28.883333,13-05-2015,1.12,3.09,2.3
-30.86013889,29.07125,13-05-2015,1.16,2.8999999,2.1000001
-30.77586667,29.03221667,13-05-2015,1.18,2.8999999,2.0
-33.38056,19.30167,13-05-2015,1.48,2.9199998,8.5
-33.08883333,19.21878333,13-05-2015,1.4599999,3.24,7.5
-25.45963889,28.26430556,13-05-2015,1.5999999,2.78,3.7
-29.641944,30.6875,14-05-2015,1.0699999,3.1599998,6.0
-30.830556,26.921389,14-05-2015,1.73,3.24,0.5
-24.282222,28.090278,14-05-2015,1.5999999,2.57,4.8
-23.658056,31.05,14-05-2015,1.68,1.8199999,5.5
-27.273889,28.49,14-05-2015,1.3299999,3.1299999,2.3
-31.000833,26.353056,14-05-2015,1.74,3.22,0.3
-30.534167,24.961944,14-05-2015,2.28,3.27,0.0
-33.7075,18.97444444,14-05-2015,1.5899999,3.1499999,11.7
-29.744167,29.905833,15-05-2015,1.13,2.69,6.3
-29.7775,29.470833,18-05-2015,0.96,2.77,3.7
-29.744167,29.905833,18-05-2015,1.13,2.69,6.3
-34.065833,20.404167,19-05-2015,1.5699999,1.56,4.5
-34.075556,20.145556,23-09-2013,1.42,2.45,5.6
-24.679167,30.8025,19-05-2015,1.06,2.47,11.400001
-25.127778,27.628889,19-05-2015,1.87,2.75,3.1000001
-25.20639,27.558,19-05-2015,1.86,2.81,2.6000001
-24.39619444,27.08983333,19-05-2015,2.09,2.76,1.5
-24.69514,27.40906,19-05-2015,2.02,2.83,1.9
-30.733889,29.828333,19-05-2015,0.98999995,3.1799998,5.9
-29.987778,29.851667,19-05-2015,1.01,2.76,6.9
-27.02314,28.59389,19-05-2015,1.3199999,3.09,2.0
-28.141944,26.417778,19-05-2015,2.04,3.3799999,0.4
-28.1175,26.719444,19-05-2015,1.9799999,3.28,0.4
-34.092222,21.295278,19-05-2015,1.2099999,2.4199998,3.2
-33.31388889,19.07472222,19-05-2015,1.76,2.8999999,10.900001
-29.161667,23.696389,20-05-2015,2.85,2.73,0.0
-22.225556,29.990556,20-05-2015,2.03,2.06,0.2
-24.183889,30.823889,20-05-2015,1.5799999,1.8399999,6.0
-24.058889,31.237222,20-05-2015,1.64,1.78,6.9
-26.03611,30.99778,20-05-2015,1.3399999,2.29,11.1
-34.075556,20.145556,09-06-2015,1.53,1.9399999,5.3
-27.937778,31.209444,20-05-2015,1.29,2.45,5.7000003
-28.404444,30.013056,20-05-2015,1.4599999,2.71,3.0
-32.595833,19.009444,17-03-2011,1.8199999,3.46,6.1
-32.595833,19.009444,13-04-2011,1.8199999,3.46,6.1
-26.880278,26.965,20-05-2015,1.68,2.99,1.2
-32.595833,19.009444,14-06-2011,1.8199999,3.46,6.1
-32.595833,19.009444,15-07-2011,2.11,3.5,5.5
-32.595833,19.009444,11-08-2011,2.11,3.5,5.5
-32.595833,19.009444,05-10-2011,2.11,3.5,5.5
-28.96362,19.15486,20-05-2015,3.31,3.1,0.0
-34.405833,19.600556,20-05-2015,0.93,2.07,8.8
-33.13083,18.86278,20-05-2015,1.8499999,2.8799999,10.0
-27.5275,30.858056,21-05-2015,1.11,2.4099998,5.3
-30.13573889,30.67422222,21-05-2015,1.0,3.8799999,6.7000003
-32.595833,19.009444,10-04-2012,1.89,3.02,5.1
-32.595833,19.009444,08-05-2012,1.89,3.02,5.1
-27.38972222,26.46388889,21-05-2015,1.9399999,3.49,0.5
-32.595833,19.009444,24-07-2012,1.9699999,4.06,4.6
-32.595833,19.009444,22-08-2012,1.9699999,4.06,4.6
-27.398611,26.614722,21-05-2015,1.91,3.46,0.5
-28.376944,24.303056,21-05-2015,2.6599998,2.8799999,0.2
-34.250556,20.9925,21-05-2015,1.16,3.4399998,6.1
-34.329722,18.990278,21-05-2015,0.81,3.83,17.4
-32.94583,18.33667,21-05-2015,1.35,3.8,5.9
-27.4,26.624722,21-05-2015,1.91,3.46,0.5
-27.902778,24.615556,22-05-2015,2.61,2.9199998,0.2
-29.803611,30.516111,22-05-2015,0.97999996,3.05,6.1
-33.501667,21.624167,23-05-2015,1.4,2.9399998,0.1
-25.99136,27.84208,25-05-2015,1.41,2.8999999,2.9
-26.970278,27.211111,25-05-2015,1.63,2.95,1.3000001
-32.595833,19.009444,20-08-2013,1.9699999,3.25,6.2000003
-26.880278,26.965,25-05-2015,1.68,2.99,1.2
-32.595833,19.009444,08-10-2013,1.9699999,3.25,6.2000003
-26.73806,27.59194,25-05-2015,1.48,3.07,1.6
-26.45,28.085833,25-05-2015,1.36,3.01,1.9
-27.01011111,26.69808333,26-05-2015,1.76,3.31,0.5
-29.380556,30.2775,26-05-2015,0.93,2.72,5.7000003
-26.861111,28.884722,26-05-2015,1.24,3.01,2.2
-26.648056,27.089444,26-05-2015,1.5699999,2.96,1.5
-32.595833,19.009444,24-06-2014,1.86,3.37,3.1000001
-32.595833,19.009444,23-09-2014,2.06,3.56,2.9
-26.98472222,26.63227778,26-05-2015,1.77,3.1599998,0.5
-28.141944,26.417778,26-05-2015,2.04,3.3799999,0.4
-25.45963889,28.26430556,26-05-2015,1.5999999,2.78,3.7
-25.81048333,27.90955222,27-05-2015,1.53,2.8899999,3.0
-32.595833,19.009444,09-06-2015,2.07,2.9299998,7.7000003
-32.595833,19.009444,21-07-2015,2.07,2.9299998,7.7000003
-32.595833,19.009444,18-08-2015,2.07,2.9299998,7.7000003
-22.225556,29.990556,27-05-2015,2.03,2.06,0.2
-24.282222,28.090278,27-05-2015,1.5999999,2.57,4.8
-28.747778,31.745833,27-05-2015,1.3,3.07,8.5
-27.00222,28.76528,27-05-2015,1.28,3.08,2.0
-27.273889,28.49,27-05-2015,1.3299999,3.1299999,2.3
-29.033333,23.983333,27-05-2015,2.74,2.81,0.1
-33.08883333,19.21878333,15-10-2013,1.43,3.1,7.0
-25.57877778,29.12747222,28-05-2015,1.51,2.6699998,3.4
-29.744167,29.905833,29-05-2015,1.13,2.69,6.3
-28.768056,20.720556,29-05-2015,3.28,3.1899998,0.0
-22.225556,29.990556,01-06-2015,2.03,2.06,0.2
-33.08883333,19.21878333,23-06-2014,1.31,3.8,5.6
-26.510278,28.351389,01-06-2015,1.3199999,2.99,2.3
-33.08883333,19.21878333,12-08-2014,1.5,3.46,5.0
-33.08883333,19.21878333,10-09-2014,1.5,3.46,5.0
-33.08883333,19.21878333,22-10-2014,1.5,3.46,5.0
-33.08883333,19.21878333,20-11-2014,1.5,3.46,5.0
-33.08883333,19.21878333,14-01-2015,1.4599999,3.24,7.5
-33.08883333,19.21878333,18-02-2015,1.4599999,3.24,7.5
-33.08883333,19.21878333,19-03-2015,1.4599999,3.24,7.5
-33.08883333,19.21878333,15-04-2015,1.4599999,3.24,7.5
-27.671111,27.236944,01-06-2015,1.8,3.1999998,0.5
-33.08883333,19.21878333,19-08-2015,1.4599999,3.24,7.5
-33.08883333,19.21878333,16-09-2015,1.4599999,3.24,7.5
-30.568333,29.422778,01-06-2015,1.0,3.1799998,4.0
-33.08883333,19.21878333,25-11-2015,1.4599999,3.24,7.5
-31.396,29.2651,01-06-2015,1.01,3.6399999,5.2000003
-25.127778,27.628889,02-06-2015,1.87,2.75,3.1000001
-25.20639,27.558,02-06-2015,1.86,2.81,2.6000001
-32.502778,19.535833,13-06-2011,2.0,3.85,1.3000001
-24.69514,27.40906,02-06-2015,2.02,2.83,1.9
-27.935,26.126667,02-06-2015,2.05,3.48,0.4
-28.1175,26.719444,02-06-2015,1.9799999,3.28,0.4
-27.398611,26.614722,02-06-2015,1.91,3.46,0.5
-30.160091,27.40124,02-06-2015,1.6999999,3.23,0.5
-30.336111,27.359444,02-06-2015,1.68,3.27,0.6
-31.104278,29.399722,02-06-2015,1.02,3.32,5.0
-32.502778,19.535833,27-07-2012,2.1599998,3.58,0.7
-34.031944,22.053333,02-06-2015,0.9,2.98,1.0
-34.039722,22.133333,02-06-2015,0.85999995,3.1999998,1.0
-34.02861,22.22222,02-06-2015,0.79999995,3.36,1.1
-28.338333,31.373611,02-06-2015,1.2099999,2.4099998,4.4
-28.068333,31.55,02-06-2015,1.5799999,2.23,4.5
-27.4,26.624722,02-06-2015,1.91,3.46,0.5
-30.830556,26.921389,03-06-2015,1.73,3.24,0.5
-24.670833,28.560833,03-06-2015,1.56,2.48,4.8
-24.39619444,27.08983333,03-06-2015,2.09,2.76,1.5
-28.75,30.442778,03-06-2015,1.55,2.6599998,2.8
-29.161667,30.629722,03-06-2015,0.95,2.8899999,5.1
-27.802778,28.768333,03-06-2015,1.26,3.1399999,2.0
-31.000833,26.353056,03-06-2015,1.74,3.22,0.3
-30.679722,26.7125,03-06-2015,1.88,3.25,0.4
-30.570833,29.150556,03-06-2015,1.04,3.02,2.6000001
-28.058889,30.373611,03-06-2015,1.27,2.8,3.6000001
-28.760833,17.730278,04-06-2015,3.27,3.05,0.0
-32.502778,19.535833,09-06-2014,2.01,3.6699998,0.4
-28.44555556,32.325,28-07-2015,1.02,3.48,10.3
-27.273889,28.49,04-06-2015,1.3299999,3.1299999,2.3
-27.573056,24.746389,04-06-2015,2.5,3.34,0.3
-28.376944,24.303056,04-06-2015,2.6599998,2.8799999,0.2
-31.031389,28.883333,04-06-2015,1.12,3.09,2.3
-30.86013889,29.07125,04-06-2015,1.16,2.8999999,2.1000001
-32.502778,19.535833,13-04-2015,2.21,3.35,2.1000001
-30.77586667,29.03221667,04-06-2015,1.18,2.8999999,2.0
-32.502778,19.535833,08-06-2015,2.21,3.35,2.1000001
-27.902778,24.615556,05-06-2015,2.61,2.9199998,0.2
-32.502778,19.535833,17-08-2015,2.21,3.35,2.1000001
-31.554722,29.245556,05-06-2015,0.82,3.79,4.8
-32.502778,19.535833,19-10-2015,2.21,3.35,2.1000001
-25.99136,27.84208,08-06-2015,1.41,2.8999999,2.9
-31.5653,18.3306,05-01-2011,1.04,3.1399999,0.3
-31.5653,18.3306,09-02-2011,1.38,4.6,0.3
-31.5653,18.3306,16-03-2011,1.38,4.6,0.3
-31.5653,18.3306,12-04-2011,1.38,4.6,0.3
-26.970278,27.211111,08-06-2015,1.63,2.95,1.3000001
-26.880278,26.965,08-06-2015,1.68,2.99,1.2
-26.73806,27.59194,08-06-2015,1.48,3.07,1.6
-26.45,28.085833,08-06-2015,1.36,3.01,1.9
-33.818056,19.694722,08-06-2015,1.61,2.99,5.9
-31.5653,18.3306,09-11-2011,1.66,4.44,0.3
-31.5653,18.3306,21-12-2011,1.66,4.44,0.3
-31.5653,18.3306,17-01-2012,1.39,3.98,0.2
-31.5653,18.3306,15-02-2012,1.39,3.98,0.2
-31.5653,18.3306,13-03-2012,1.39,3.98,0.2
-31.5653,18.3306,17-04-2012,1.39,3.98,0.2
-31.5653,18.3306,17-05-2012,1.39,3.98,0.2
-31.5653,18.3306,29-05-2012,1.39,3.98,0.2
-27.01011111,26.69808333,09-06-2015,1.76,3.31,0.5
-25.73411,27.21422,09-06-2015,1.54,2.98,1.9
-27.363611,31.783333,09-06-2015,1.4399999,2.08,7.6
-26.861111,28.884722,09-06-2015,1.24,3.01,2.2
-31.5653,18.3306,23-10-2012,1.55,5.0499997,0.2
-31.5653,18.3306,13-11-2012,1.55,5.0499997,0.2
-31.5653,18.3306,04-12-2012,1.55,5.0499997,0.2
-31.5653,18.3306,26-03-2013,1.39,4.41,0.2
-31.5653,18.3306,23-04-2013,1.39,4.41,0.2
-31.5653,18.3306,21-05-2013,1.39,4.41,0.2
-27.00222,28.76528,09-06-2015,1.28,3.08,2.0
-27.02314,28.59389,09-06-2015,1.3199999,3.09,2.0
-31.5653,18.3306,28-01-2014,1.4,4.56,0.2
-31.5653,18.3306,12-02-2014,1.4,4.56,0.2
-31.5653,18.3306,04-03-2014,1.4,4.56,0.2
-31.5653,18.3306,01-04-2014,1.4,4.56,0.2
-31.5653,18.3306,13-05-2014,1.4,4.56,0.2
-26.648056,27.089444,09-06-2015,1.5699999,2.96,1.5
-26.98472222,26.63227778,09-06-2015,1.77,3.1599998,0.5
-27.935,26.126667,09-06-2015,2.05,3.48,0.4
-28.141944,26.417778,09-06-2015,2.04,3.3799999,0.4
-31.5653,18.3306,21-10-2014,1.5899999,4.37,0.2
-31.5653,18.3306,25-11-2014,1.5899999,4.37,0.2
-31.5653,18.3306,27-01-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,17-02-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,17-03-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,14-04-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,12-05-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,09-06-2015,1.5799999,3.9499998,0.2
-28.1175,26.719444,09-06-2015,1.9799999,3.28,0.4
-29.160278,26.573333,09-06-2015,2.05,3.3999999,0.4
-31.5653,18.3306,15-09-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,20-10-2015,1.5799999,3.9499998,0.2
-31.5653,18.3306,24-11-2015,1.5799999,3.9499998,0.2
-32.601389,18.750556,10-05-2011,1.65,3.8999999,4.9
-32.601389,18.750556,13-06-2011,1.65,3.8999999,4.9
-32.601389,18.750556,12-07-2011,1.9799999,3.83,4.4
-32.601389,18.750556,10-08-2011,1.9799999,3.83,4.4
-32.601389,18.750556,06-09-2011,1.9799999,3.83,4.4
-32.601389,18.750556,03-11-2011,1.9799999,3.83,4.4
-32.601389,18.750556,29-05-2012,1.77,3.4399998,2.7
-32.601389,18.750556,03-07-2012,1.77,3.4399998,2.7
-32.601389,18.750556,31-07-2012,1.8399999,4.41,2.5
-32.601389,18.750556,28-08-2012,1.8399999,4.41,2.5
-32.601389,18.750556,26-09-2012,1.8399999,4.41,2.5
-32.601389,18.750556,23-10-2012,1.8399999,4.41,2.5
-28.69485,28.23487,09-06-2015,1.3399999,3.1599998,1.7
-32.601389,18.750556,16-07-2013,1.8499999,3.56,5.8
-32.601389,18.750556,13-08-2013,1.8499999,3.56,5.8
-32.601389,18.750556,10-09-2013,1.8499999,3.56,5.8
-32.601389,18.750556,09-10-2013,1.8499999,3.56,5.8
-32.601389,18.750556,05-11-2013,1.8499999,3.56,5.8
-32.601389,18.750556,26-11-2013,1.8499999,3.56,5.8
-32.601389,18.750556,12-06-2014,1.7199999,3.84,2.5
-32.601389,18.750556,17-07-2014,1.93,3.86,2.4
-32.601389,18.750556,28-08-2014,1.93,3.86,2.4
-32.601389,18.750556,25-09-2014,1.93,3.86,2.4
-32.601389,18.750556,23-10-2014,1.93,3.86,2.4
-32.601389,18.750556,27-11-2014,1.93,3.86,2.4
-32.601389,18.750556,25-02-2015,1.92,3.36,5.9
-32.601389,18.750556,21-05-2015,1.92,3.36,5.9
-32.601389,18.750556,26-06-2015,1.92,3.36,5.9
-32.601389,18.750556,30-07-2015,1.92,3.36,5.9
-32.601389,18.750556,27-08-2015,1.92,3.36,5.9
-32.601389,18.750556,29-10-2015,1.92,3.36,5.9
-28.883333,27.89,09-06-2015,1.4399999,3.1399999,1.9
-25.45963889,28.26430556,09-06-2015,1.5999999,2.78,3.7
-25.81048333,27.90955222,10-06-2015,1.53,2.8899999,3.0
-29.641944,30.6875,10-06-2015,1.0699999,3.1599998,6.0
-24.282222,28.090278,10-06-2015,1.5999999,2.57,4.8
-23.763056,27.908611,10-06-2015,1.8199999,2.3999999,3.6000001
-23.23572222,27.717,10-06-2015,2.08,2.56,0.4
-24.058889,31.237222,10-06-2015,1.64,1.78,6.9
